FREQ,Re(V(VBN)),Im(V(VBN)),Re(V(XOTA:TAIL)),Im(V(XOTA:TAIL)),Re(V(XOTA:D)),Im(V(XOTA:D)),Re(V(VSS)),Im(V(VSS)),Re(V(VDD)),Im(V(VDD)),Re(V(OUT)),Im(V(OUT)),Re(V(IN)),Im(V(IN))
8.70963590e+00,5.29654481e-18,4.50301780e-10,7.73569727e-01,-3.56522986e-09,-9.20948097e-03,-3.75616250e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-4.99076966e-09,1.00000000e+00,0.00000000e+00
8.91250938e+00,5.54616327e-18,4.60790656e-10,7.73569727e-01,-3.64827473e-09,-9.20948097e-03,-3.84365477e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-5.10701962e-09,1.00000000e+00,0.00000000e+00
9.12010839e+00,5.80754590e-18,4.71523849e-10,7.73569727e-01,-3.73325397e-09,-9.20948097e-03,-3.93318499e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-5.22597739e-09,1.00000000e+00,0.00000000e+00
9.33254301e+00,6.08124710e-18,4.82507051e-10,7.73569727e-01,-3.82021262e-09,-9.20948097e-03,-4.02480064e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-5.34770604e-09,1.00000000e+00,0.00000000e+00
9.54992586e+00,6.36784745e-18,4.93746084e-10,7.73569727e-01,-3.90919680e-09,-9.20948097e-03,-4.11855029e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-5.47227011e-09,1.00000000e+00,0.00000000e+00
9.77237221e+00,6.66795485e-18,5.05246907e-10,7.73569727e-01,-4.00025370e-09,-9.20948097e-03,-4.21448365e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-5.59973566e-09,1.00000000e+00,0.00000000e+00
1.00000000e+01,6.98220588e-18,5.17015620e-10,7.73569727e-01,-4.09343157e-09,-9.20948097e-03,-4.31265158e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-5.73017026e-09,1.00000000e+00,0.00000000e+00
1.02329299e+01,7.31126711e-18,5.29058461e-10,7.73569727e-01,-4.18877984e-09,-9.20948097e-03,-4.41310614e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-5.86364307e-09,1.00000000e+00,0.00000000e+00
1.04712855e+01,7.65583651e-18,5.41381815e-10,7.73569727e-01,-4.28634906e-09,-9.20948097e-03,-4.51590059e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-6.00022486e-09,1.00000000e+00,0.00000000e+00
1.07151931e+01,8.01664497e-18,5.53992218e-10,7.73569727e-01,-4.38619096e-09,-9.20948097e-03,-4.62108943e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-6.13998805e-09,1.00000000e+00,0.00000000e+00
1.09647820e+01,8.39445781e-18,5.66896354e-10,7.73569727e-01,-4.48835847e-09,-9.20948097e-03,-4.72872843e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-6.28300675e-09,1.00000000e+00,0.00000000e+00
1.12201845e+01,8.79007642e-18,5.80101066e-10,7.73569727e-01,-4.59290577e-09,-9.20948097e-03,-4.83887466e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-6.42935678e-09,1.00000000e+00,0.00000000e+00
1.14815362e+01,9.20433996e-18,5.93613356e-10,7.73569727e-01,-4.69988829e-09,-9.20948097e-03,-4.95158653e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-6.57911573e-09,1.00000000e+00,0.00000000e+00
1.17489755e+01,9.63812714e-18,6.07440387e-10,7.73569727e-01,-4.80936275e-09,-9.20948097e-03,-5.06692380e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-6.73236303e-09,1.00000000e+00,0.00000000e+00
1.20226443e+01,1.00923581e-17,6.21589492e-10,7.73569727e-01,-4.92138720e-09,-9.20948097e-03,-5.18494762e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-6.88917990e-09,1.00000000e+00,0.00000000e+00
1.23026877e+01,1.05679963e-17,6.36068171e-10,7.73569727e-01,-5.03602103e-09,-9.20948097e-03,-5.30572056e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-7.04964952e-09,1.00000000e+00,0.00000000e+00
1.25892541e+01,1.10660506e-17,6.50884102e-10,7.73569727e-01,-5.15332503e-09,-9.20948097e-03,-5.42930667e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-7.21385695e-09,1.00000000e+00,0.00000000e+00
1.28824955e+01,1.15875775e-17,6.66045140e-10,7.73569727e-01,-5.27336139e-09,-9.20948097e-03,-5.55577147e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-7.38188927e-09,1.00000000e+00,0.00000000e+00
1.31825674e+01,1.21336832e-17,6.81559325e-10,7.73569727e-01,-5.39619376e-09,-9.20948097e-03,-5.68518201e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-7.55383556e-09,1.00000000e+00,0.00000000e+00
1.34896288e+01,1.27055260e-17,6.97434881e-10,7.73569727e-01,-5.52188726e-09,-9.20948097e-03,-5.81760691e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-7.72978699e-09,1.00000000e+00,0.00000000e+00
1.38038426e+01,1.33043190e-17,7.13680226e-10,7.73569727e-01,-5.65050853e-09,-9.20948097e-03,-5.95311638e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-7.90983686e-09,1.00000000e+00,0.00000000e+00
1.41253754e+01,1.39313323e-17,7.30303974e-10,7.73569727e-01,-5.78212579e-09,-9.20948097e-03,-6.09178228e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-8.09408063e-09,1.00000000e+00,0.00000000e+00
1.44543977e+01,1.45878957e-17,7.47314939e-10,7.73569727e-01,-5.91680880e-09,-9.20948097e-03,-6.23367811e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-8.28261598e-09,1.00000000e+00,0.00000000e+00
1.47910839e+01,1.52754021e-17,7.64722140e-10,7.73569727e-01,-6.05462898e-09,-9.20948097e-03,-6.37887913e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-8.47554289e-09,1.00000000e+00,0.00000000e+00
1.51356125e+01,1.59953096e-17,7.82534807e-10,7.73569727e-01,-6.19565940e-09,-9.20948097e-03,-6.52746231e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-8.67296365e-09,1.00000000e+00,0.00000000e+00
1.54881662e+01,1.67491453e-17,8.00762384e-10,7.73569727e-01,-6.33997485e-09,-9.20948097e-03,-6.67950644e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-8.87498292e-09,1.00000000e+00,0.00000000e+00
1.58489319e+01,1.75385082e-17,8.19414536e-10,7.73569727e-01,-6.48765184e-09,-9.20948097e-03,-6.83509213e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-9.08170783e-09,1.00000000e+00,0.00000000e+00
1.62181010e+01,1.83650727e-17,8.38501153e-10,7.73569727e-01,-6.63876866e-09,-9.20948097e-03,-6.99430188e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-9.29324798e-09,1.00000000e+00,0.00000000e+00
1.65958691e+01,1.92305919e-17,8.58032353e-10,7.73569727e-01,-6.79340545e-09,-9.20948097e-03,-7.15722010e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-9.50971554e-09,1.00000000e+00,0.00000000e+00
1.69824365e+01,2.01369017e-17,8.78018494e-10,7.73569727e-01,-6.95164419e-09,-9.20948097e-03,-7.32393317e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-9.73122527e-09,1.00000000e+00,0.00000000e+00
1.73780083e+01,2.10859247e-17,8.98470172e-10,7.73569727e-01,-7.11356878e-09,-9.20948097e-03,-7.49452949e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-9.95789462e-09,1.00000000e+00,0.00000000e+00
1.77827941e+01,2.20796737e-17,9.19398231e-10,7.73569727e-01,-7.27926509e-09,-9.20948097e-03,-7.66909951e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.01898438e-08,1.00000000e+00,0.00000000e+00
1.81970086e+01,2.31202567e-17,9.40813767e-10,7.73569727e-01,-7.44882095e-09,-9.20948097e-03,-7.84773579e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.04271957e-08,1.00000000e+00,0.00000000e+00
1.86208714e+01,2.42098808e-17,9.62728135e-10,7.73569727e-01,-7.62232628e-09,-9.20948097e-03,-8.03053304e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.06700763e-08,1.00000000e+00,0.00000000e+00
1.90546072e+01,2.53508573e-17,9.85152954e-10,7.73569727e-01,-7.79987307e-09,-9.20948097e-03,-8.21758818e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.09186143e-08,1.00000000e+00,0.00000000e+00
1.94984460e+01,2.65456064e-17,1.00810011e-09,7.73569727e-01,-7.98155545e-09,-9.20948097e-03,-8.40900040e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.11729415e-08,1.00000000e+00,0.00000000e+00
1.99526231e+01,2.77966623e-17,1.03158178e-09,7.73569727e-01,-8.16746976e-09,-9.20948097e-03,-8.60487118e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.14331928e-08,1.00000000e+00,0.00000000e+00
2.04173794e+01,2.91066786e-17,1.05561041e-09,7.73569727e-01,-8.35771457e-09,-9.20948097e-03,-8.80530438e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.16995060e-08,1.00000000e+00,0.00000000e+00
2.08929613e+01,3.04784341e-17,1.08019873e-09,7.73569727e-01,-8.55239075e-09,-9.20948097e-03,-9.01040626e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.19720225e-08,1.00000000e+00,0.00000000e+00
2.13796209e+01,3.19148385e-17,1.10535979e-09,7.73569727e-01,-8.75160152e-09,-9.20948097e-03,-9.22028559e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.22508868e-08,1.00000000e+00,0.00000000e+00
2.18776162e+01,3.34189385e-17,1.13110693e-09,7.73569727e-01,-8.95545251e-09,-9.20948097e-03,-9.43505363e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.25362466e-08,1.00000000e+00,0.00000000e+00
2.23872114e+01,3.49939245e-17,1.15745380e-09,7.73569727e-01,-9.16405180e-09,-9.20948097e-03,-9.65482426e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.28282533e-08,1.00000000e+00,0.00000000e+00
2.29086765e+01,3.66431374e-17,1.18441436e-09,7.73569727e-01,-9.37750998e-09,-9.20948097e-03,-9.87971401e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.31270617e-08,1.00000000e+00,0.00000000e+00
2.34422882e+01,3.83700752e-17,1.21200291e-09,7.73569727e-01,-9.59594025e-09,-9.20948097e-03,-1.01098421e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.34328302e-08,1.00000000e+00,0.00000000e+00
2.39883292e+01,4.01784012e-17,1.24023409e-09,7.73569727e-01,-9.81945841e-09,-9.20948097e-03,-1.03453306e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.37457210e-08,1.00000000e+00,0.00000000e+00
2.45470892e+01,4.20719509e-17,1.26912285e-09,7.73569727e-01,-1.00481830e-08,-9.20948097e-03,-1.05863043e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.40659000e-08,1.00000000e+00,0.00000000e+00
2.51188643e+01,4.40547408e-17,1.29868452e-09,7.73569727e-01,-1.02822352e-08,-9.20948097e-03,-1.08328910e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.43935369e-08,1.00000000e+00,0.00000000e+00
2.57039578e+01,4.61309768e-17,1.32893477e-09,7.73569727e-01,-1.05217393e-08,-9.20948097e-03,-1.10852214e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.47288055e-08,1.00000000e+00,0.00000000e+00
2.63026799e+01,4.83050628e-17,1.35988964e-09,7.73569727e-01,-1.07668220e-08,-9.20948097e-03,-1.13434294e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.50718834e-08,1.00000000e+00,0.00000000e+00
2.69153480e+01,5.05816102e-17,1.39156553e-09,7.73569727e-01,-1.10176136e-08,-9.20948097e-03,-1.16076518e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.54229527e-08,1.00000000e+00,0.00000000e+00
2.75422870e+01,5.29654481e-17,1.42397926e-09,7.73569727e-01,-1.12742467e-08,-9.20948097e-03,-1.18780288e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.57821994e-08,1.00000000e+00,0.00000000e+00
2.81838293e+01,5.54616327e-17,1.45714800e-09,7.73569727e-01,-1.15368577e-08,-9.20948097e-03,-1.21547036e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.61498140e-08,1.00000000e+00,0.00000000e+00
2.88403150e+01,5.80754590e-17,1.49108933e-09,7.73569727e-01,-1.18055856e-08,-9.20948097e-03,-1.24378230e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.65259915e-08,1.00000000e+00,0.00000000e+00
2.95120923e+01,6.08124710e-17,1.52582127e-09,7.73569727e-01,-1.20805730e-08,-9.20948097e-03,-1.27275371e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.69109313e-08,1.00000000e+00,0.00000000e+00
3.01995172e+01,6.36784745e-17,1.56136221e-09,7.73569727e-01,-1.23619657e-08,-9.20948097e-03,-1.30239996e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.73048375e-08,1.00000000e+00,0.00000000e+00
3.09029543e+01,6.66795485e-17,1.59773101e-09,7.73569727e-01,-1.26499129e-08,-9.20948097e-03,-1.33273675e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.77079190e-08,1.00000000e+00,0.00000000e+00
3.16227766e+01,6.98220588e-17,1.63494694e-09,7.73569727e-01,-1.29445672e-08,-9.20948097e-03,-1.36378018e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.81203894e-08,1.00000000e+00,0.00000000e+00
3.23593657e+01,7.31126711e-17,1.67302975e-09,7.73569727e-01,-1.32460849e-08,-9.20948097e-03,-1.39554670e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.85424675e-08,1.00000000e+00,0.00000000e+00
3.31131121e+01,7.65583651e-17,1.71199962e-09,7.73569727e-01,-1.35546259e-08,-9.20948097e-03,-1.42805315e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.89743770e-08,1.00000000e+00,0.00000000e+00
3.38844156e+01,8.01664497e-17,1.75187721e-09,7.73569727e-01,-1.38703537e-08,-9.20948097e-03,-1.46131679e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.94163471e-08,1.00000000e+00,0.00000000e+00
3.46736850e+01,8.39445781e-17,1.79268368e-09,7.73569727e-01,-1.41934357e-08,-9.20948097e-03,-1.49535523e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-1.98686119e-08,1.00000000e+00,0.00000000e+00
3.54813389e+01,8.79007642e-17,1.83444064e-09,7.73569727e-01,-1.45240433e-08,-9.20948097e-03,-1.53018652e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-2.03314113e-08,1.00000000e+00,0.00000000e+00
3.63078055e+01,9.20433996e-17,1.87717025e-09,7.73569727e-01,-1.48623517e-08,-9.20948097e-03,-1.56582915e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-2.08049907e-08,1.00000000e+00,0.00000000e+00
3.71535229e+01,9.63812714e-17,1.92089517e-09,7.73569727e-01,-1.52085404e-08,-9.20948097e-03,-1.60230199e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-2.12896012e-08,1.00000000e+00,0.00000000e+00
3.80189396e+01,1.00923581e-16,1.96563856e-09,7.73569727e-01,-1.55627928e-08,-9.20948097e-03,-1.63962440e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-2.17854997e-08,1.00000000e+00,0.00000000e+00
3.89045145e+01,1.05679963e-16,2.01142417e-09,7.73569727e-01,-1.59252968e-08,-9.20948097e-03,-1.67781616e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-2.22929492e-08,1.00000000e+00,0.00000000e+00
3.98107171e+01,1.10660506e-16,2.05827625e-09,7.73569727e-01,-1.62962446e-08,-9.20948097e-03,-1.71689752e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-2.28122187e-08,1.00000000e+00,0.00000000e+00
4.07380278e+01,1.15875775e-16,2.10621967e-09,7.73569727e-01,-1.66758329e-08,-9.20948097e-03,-1.75688920e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-2.33435835e-08,1.00000000e+00,0.00000000e+00
4.16869383e+01,1.21336832e-16,2.15527983e-09,7.73569727e-01,-1.70642630e-08,-9.20948097e-03,-1.79781241e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-2.38873254e-08,1.00000000e+00,0.00000000e+00
4.26579519e+01,1.27055260e-16,2.20548274e-09,7.73569727e-01,-1.74617407e-08,-9.20948097e-03,-1.83968884e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-2.44437327e-08,1.00000000e+00,0.00000000e+00
4.36515832e+01,1.33043190e-16,2.25685504e-09,7.73569727e-01,-1.78684769e-08,-9.20948097e-03,-1.88254069e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-2.50131004e-08,1.00000000e+00,0.00000000e+00
4.46683592e+01,1.39313323e-16,2.30942394e-09,7.73569727e-01,-1.82846872e-08,-9.20948097e-03,-1.92639070e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-2.55957303e-08,1.00000000e+00,0.00000000e+00
4.57088190e+01,1.45878957e-16,2.36321734e-09,7.73569727e-01,-1.87105923e-08,-9.20948097e-03,-1.97126210e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-2.61919315e-08,1.00000000e+00,0.00000000e+00
4.67735141e+01,1.52754021e-16,2.41826374e-09,7.73569727e-01,-1.91464180e-08,-9.20948097e-03,-2.01717870e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-2.68020200e-08,1.00000000e+00,0.00000000e+00
4.78630092e+01,1.59953096e-16,2.47459234e-09,7.73569727e-01,-1.95923953e-08,-9.20948097e-03,-2.06416482e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-2.74263192e-08,1.00000000e+00,0.00000000e+00
4.89778819e+01,1.67491453e-16,2.53223300e-09,7.73569727e-01,-2.00487608e-08,-9.20948097e-03,-2.11224540e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-2.80651602e-08,1.00000000e+00,0.00000000e+00
5.01187234e+01,1.75385082e-16,2.59121628e-09,7.73569727e-01,-2.05157565e-08,-9.20948097e-03,-2.16144592e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-2.87188818e-08,1.00000000e+00,0.00000000e+00
5.12861384e+01,1.83650727e-16,2.65157346e-09,7.73569727e-01,-2.09936298e-08,-9.20948097e-03,-2.21179246e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-2.93878305e-08,1.00000000e+00,0.00000000e+00
5.24807460e+01,1.92305919e-16,2.71333654e-09,7.73569727e-01,-2.14826343e-08,-9.20948097e-03,-2.26331172e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-3.00723610e-08,1.00000000e+00,0.00000000e+00
5.37031796e+01,2.01369017e-16,2.77653827e-09,7.73569727e-01,-2.19830291e-08,-9.20948097e-03,-2.31603103e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-3.07728363e-08,1.00000000e+00,0.00000000e+00
5.49540874e+01,2.10859247e-16,2.84121215e-09,7.73569727e-01,-2.24950796e-08,-9.20948097e-03,-2.36997832e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-3.14896277e-08,1.00000000e+00,0.00000000e+00
5.62341325e+01,2.20796737e-16,2.90739249e-09,7.73569727e-01,-2.30190574e-08,-9.20948097e-03,-2.42518221e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-3.22231154e-08,1.00000000e+00,0.00000000e+00
5.75439937e+01,2.31202567e-16,2.97511436e-09,7.73569727e-01,-2.35552401e-08,-9.20948097e-03,-2.48167196e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-3.29736881e-08,1.00000000e+00,0.00000000e+00
5.88843655e+01,2.42098808e-16,3.04441367e-09,7.73569727e-01,-2.41039121e-08,-9.20948097e-03,-2.53947752e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-3.37417440e-08,1.00000000e+00,0.00000000e+00
6.02559586e+01,2.53508573e-16,3.11532718e-09,7.73569727e-01,-2.46653644e-08,-9.20948097e-03,-2.59862955e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-3.45276902e-08,1.00000000e+00,0.00000000e+00
6.16595002e+01,2.65456064e-16,3.18789247e-09,7.73569727e-01,-2.52398945e-08,-9.20948097e-03,-2.65915941e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-3.53319434e-08,1.00000000e+00,0.00000000e+00
6.30957344e+01,2.77966623e-16,3.26214802e-09,7.73569727e-01,-2.58278072e-08,-9.20948097e-03,-2.72109919e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-3.61549301e-08,1.00000000e+00,0.00000000e+00
6.45654229e+01,2.91066786e-16,3.33813321e-09,7.73569727e-01,-2.64294141e-08,-9.20948097e-03,-2.78448173e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-3.69970866e-08,1.00000000e+00,0.00000000e+00
6.60693448e+01,3.04784341e-16,3.41588832e-09,7.73569727e-01,-2.70450342e-08,-9.20948097e-03,-2.84934064e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-3.78588595e-08,1.00000000e+00,0.00000000e+00
6.76082975e+01,3.19148385e-16,3.49545458e-09,7.73569727e-01,-2.76749940e-08,-9.20948097e-03,-2.91571031e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-3.87407056e-08,1.00000000e+00,0.00000000e+00
6.91830971e+01,3.34189385e-16,3.57687418e-09,7.73569727e-01,-2.83196274e-08,-9.20948097e-03,-2.98362593e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-3.96430925e-08,1.00000000e+00,0.00000000e+00
7.07945784e+01,3.49939245e-16,3.66019028e-09,7.73569727e-01,-2.89792763e-08,-9.20948097e-03,-3.05312351e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-4.05664988e-08,1.00000000e+00,0.00000000e+00
7.24435960e+01,3.66431374e-16,3.74544707e-09,7.73569727e-01,-2.96542903e-08,-9.20948097e-03,-3.12423989e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-4.15114139e-08,1.00000000e+00,0.00000000e+00
7.41310241e+01,3.83700752e-16,3.83268974e-09,7.73569727e-01,-3.03450275e-08,-9.20948097e-03,-3.19701279e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-4.24783390e-08,1.00000000e+00,0.00000000e+00
7.58577575e+01,4.01784012e-16,3.92196455e-09,7.73569727e-01,-3.10518540e-08,-9.20948097e-03,-3.27148078e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-4.34677866e-08,1.00000000e+00,0.00000000e+00
7.76247117e+01,4.20719509e-16,4.01331884e-09,7.73569727e-01,-3.17751446e-08,-9.20948097e-03,-3.34768336e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-4.44802814e-08,1.00000000e+00,0.00000000e+00
7.94328235e+01,4.40547408e-16,4.10680105e-09,7.73569727e-01,-3.25152828e-08,-9.20948097e-03,-3.42566092e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-4.55163603e-08,1.00000000e+00,0.00000000e+00
8.12830516e+01,4.61309768e-16,4.20246073e-09,7.73569727e-01,-3.32726610e-08,-9.20948097e-03,-3.50545481e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-4.65765725e-08,1.00000000e+00,0.00000000e+00
8.31763771e+01,4.83050628e-16,4.30034862e-09,7.73569727e-01,-3.40476808e-08,-9.20948097e-03,-3.58710734e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909360e-01,-4.76614802e-08,1.00000000e+00,0.00000000e+00
