TIME,V(IN),V(OUT),V(VSS),V(VDD),V(A)
7.48475423e-06,1.59564554e+00,3.29240009e+00,0.00000000e+00,3.30000000e+00,7.92917189e-01
7.48571033e-06,1.58966407e+00,3.27485199e+00,0.00000000e+00,3.30000000e+00,9.05364114e-01
7.48657082e-06,1.58427797e+00,3.23628488e+00,0.00000000e+00,3.30000000e+00,1.04107337e+00
7.48734525e-06,1.57942837e+00,3.16792498e+00,0.00000000e+00,3.30000000e+00,1.19131805e+00
7.48804225e-06,1.57506212e+00,3.05671822e+00,0.00000000e+00,3.30000000e+00,1.34520648e+00
7.48813167e-06,1.57450185e+00,3.03663493e+00,0.00000000e+00,3.30000000e+00,1.36605742e+00
7.48822109e-06,1.57394156e+00,3.01499423e+00,0.00000000e+00,3.30000000e+00,1.38689123e+00
7.48839992e-06,1.57282091e+00,2.96435996e+00,0.00000000e+00,3.30000000e+00,1.42879378e+00
7.48857876e-06,1.57170017e+00,2.90090500e+00,0.00000000e+00,3.30000000e+00,1.47106593e+00
7.48875760e-06,1.57057933e+00,2.81448614e+00,0.00000000e+00,3.30000000e+00,1.51365973e+00
7.48878910e-06,1.57038191e+00,2.79521730e+00,0.00000000e+00,3.30000000e+00,1.52126028e+00
7.48882060e-06,1.57018449e+00,2.77444530e+00,0.00000000e+00,3.30000000e+00,1.52893360e+00
7.48888360e-06,1.56978964e+00,2.72502208e+00,0.00000000e+00,3.30000000e+00,1.54439274e+00
7.48894660e-06,1.56939477e+00,2.65985708e+00,0.00000000e+00,3.30000000e+00,1.56014028e+00
7.48900959e-06,1.56899990e+00,2.56632381e+00,0.00000000e+00,3.30000000e+00,1.57590440e+00
7.48907259e-06,1.56860501e+00,2.42528938e+00,0.00000000e+00,3.30000000e+00,1.59052845e+00
7.48912815e-06,1.56825674e+00,2.25285551e+00,0.00000000e+00,3.30000000e+00,1.60146517e+00
7.48917815e-06,1.56794330e+00,2.06337828e+00,0.00000000e+00,3.30000000e+00,1.60961787e+00
7.48922815e-06,1.56762984e+00,1.84966097e+00,0.00000000e+00,3.30000000e+00,1.61645322e+00
7.48927816e-06,1.56731639e+00,1.61892916e+00,0.00000000e+00,3.30000000e+00,1.62229398e+00
7.48932816e-06,1.56700292e+00,1.37533651e+00,0.00000000e+00,3.30000000e+00,1.62774434e+00
7.48937816e-06,1.56668945e+00,1.12190902e+00,0.00000000e+00,3.30000000e+00,1.63332702e+00
7.48942816e-06,1.56637597e+00,8.67765805e-01,0.00000000e+00,3.30000000e+00,1.63937380e+00
7.48947817e-06,1.56606248e+00,6.48438004e-01,0.00000000e+00,3.30000000e+00,1.64720103e+00
7.48948525e-06,1.56601807e+00,6.24174337e-01,0.00000000e+00,3.30000000e+00,1.64859800e+00
7.48949234e-06,1.56597365e+00,6.01280927e-01,0.00000000e+00,3.30000000e+00,1.65002848e+00
7.48950650e-06,1.56588482e+00,5.62572289e-01,0.00000000e+00,3.30000000e+00,1.65323607e+00
7.48952067e-06,1.56579599e+00,5.32008201e-01,0.00000000e+00,3.30000000e+00,1.65688975e+00
7.48953484e-06,1.56570716e+00,5.07635339e-01,0.00000000e+00,3.30000000e+00,1.66092257e+00
7.48956318e-06,1.56552950e+00,4.70433903e-01,0.00000000e+00,3.30000000e+00,1.66974985e+00
7.48961985e-06,1.56517417e+00,4.18227869e-01,0.00000000e+00,3.30000000e+00,1.68894245e+00
7.48973320e-06,1.56446349e+00,3.44223984e-01,0.00000000e+00,3.30000000e+00,1.72939574e+00
7.48984655e-06,1.56375277e+00,2.87826782e-01,0.00000000e+00,3.30000000e+00,1.77113766e+00
7.49007324e-06,1.56233123e+00,2.04324275e-01,0.00000000e+00,3.30000000e+00,1.85708479e+00
7.49029994e-06,1.56090958e+00,1.44807831e-01,0.00000000e+00,3.30000000e+00,1.94492670e+00
7.49052663e-06,1.55948779e+00,1.00405396e-01,0.00000000e+00,3.30000000e+00,2.03326925e+00
7.49075333e-06,1.55806589e+00,6.72165688e-02,0.00000000e+00,3.30000000e+00,2.12104612e+00
7.49098002e-06,1.55664387e+00,4.25442767e-02,0.00000000e+00,3.30000000e+00,2.20715171e+00
7.49120672e-06,1.55522173e+00,2.50255985e-02,0.00000000e+00,3.30000000e+00,2.29045356e+00
7.49143341e-06,1.55379948e+00,1.34190345e-02,0.00000000e+00,3.30000000e+00,2.36947838e+00
7.49166011e-06,1.55237713e+00,6.79320022e-03,0.00000000e+00,3.30000000e+00,2.44211239e+00
7.49188680e-06,1.55095466e+00,3.52006351e-03,0.00000000e+00,3.30000000e+00,2.50511321e+00
7.49211349e-06,1.54953210e+00,1.99995733e-03,0.00000000e+00,3.30000000e+00,2.55499760e+00
7.49234019e-06,1.54810943e+00,1.16698537e-03,0.00000000e+00,3.30000000e+00,2.59059850e+00
7.49256688e-06,1.54668667e+00,7.37221923e-04,0.00000000e+00,3.30000000e+00,2.61441010e+00
7.49279358e-06,1.54526381e+00,4.93456375e-04,0.00000000e+00,3.30000000e+00,2.63057363e+00
7.49324697e-06,1.54241781e+00,3.10058263e-04,0.00000000e+00,3.30000000e+00,2.65269900e+00
7.49370036e-06,1.53957148e+00,2.45257362e-04,0.00000000e+00,3.30000000e+00,2.66909641e+00
7.49460714e-06,1.53387786e+00,1.86910155e-04,0.00000000e+00,3.30000000e+00,2.69723131e+00
7.49551392e-06,1.52818315e+00,1.44350897e-04,0.00000000e+00,3.30000000e+00,2.72125950e+00
7.49732748e-06,1.51679117e+00,1.06537060e-04,0.00000000e+00,3.30000000e+00,2.76171278e+00
7.50095460e-06,1.49400214e+00,6.45803096e-05,0.00000000e+00,3.30000000e+00,2.82446286e+00
7.50458171e-06,1.47121622e+00,5.59239135e-05,0.00000000e+00,3.30000000e+00,2.87346892e+00
7.50820883e-06,1.44844526e+00,3.90460854e-05,0.00000000e+00,3.30000000e+00,2.91414518e+00
7.51546307e-06,1.40299546e+00,3.42475200e-05,0.00000000e+00,3.30000000e+00,2.97962449e+00
7.52997154e-06,1.31279434e+00,1.66791977e-05,0.00000000e+00,3.30000000e+00,3.07396184e+00
7.54448001e-06,1.22414783e+00,1.82204572e-05,0.00000000e+00,3.30000000e+00,3.14048507e+00
7.55898848e-06,1.13779208e+00,7.37930805e-06,0.00000000e+00,3.30000000e+00,3.18981212e+00
7.57349696e-06,1.05444420e+00,1.15928757e-05,0.00000000e+00,3.30000000e+00,3.22678613e+00
7.58800543e-06,9.74796344e-01,2.39765826e-06,0.00000000e+00,3.30000000e+00,3.25412823e+00
7.60251390e-06,8.99509931e-01,7.44443880e-06,0.00000000e+00,3.30000000e+00,3.27350129e+00
7.61702237e-06,8.29210160e-01,-9.61451437e-07,0.00000000e+00,3.30000000e+00,3.28624507e+00
7.63153085e-06,7.64480820e-01,4.72046459e-06,0.00000000e+00,3.30000000e+00,3.29368124e+00
7.66054779e-06,6.53832836e-01,-3.36544002e-06,0.00000000e+00,3.30000000e+00,3.29899975e+00
7.68956473e-06,5.71233757e-01,3.56972685e-06,0.00000000e+00,3.30000000e+00,3.29981457e+00
7.71858168e-06,5.19421594e-01,-3.52968764e-06,0.00000000e+00,3.30000000e+00,3.29994821e+00
7.74759862e-06,5.00113826e-01,3.53348008e-06,0.00000000e+00,3.30000000e+00,3.29996879e+00
7.77661557e-06,5.13950470e-01,-3.52492435e-06,0.00000000e+00,3.30000000e+00,3.29997822e+00
7.80563251e-06,5.60472868e-01,3.50370766e-06,0.00000000e+00,3.30000000e+00,3.29989961e+00
7.83464946e-06,6.38138884e-01,-3.63858349e-06,0.00000000e+00,3.30000000e+00,3.29934264e+00
7.86366640e-06,7.44374033e-01,2.63322279e-06,0.00000000e+00,3.30000000e+00,3.29536453e+00
7.89268335e-06,8.75656812e-01,-6.88125707e-06,0.00000000e+00,3.30000000e+00,3.27860998e+00
7.92170029e-06,1.02763543e+00,-3.66130880e-06,0.00000000e+00,3.30000000e+00,3.23715141e+00
7.95071723e-06,1.19527208e+00,-1.65095589e-05,0.00000000e+00,3.30000000e+00,3.15900871e+00
7.97683249e-06,1.35494774e+00,-1.96738021e-05,0.00000000e+00,3.30000000e+00,3.03537051e+00
7.97986702e-06,1.37383784e+00,-2.56789133e-05,0.00000000e+00,3.30000000e+00,3.01541398e+00
7.98290155e-06,1.39277381e+00,-3.05403123e-05,0.00000000e+00,3.30000000e+00,2.99371469e+00
7.98897061e-06,1.43075577e+00,-3.56122755e-05,0.00000000e+00,3.30000000e+00,2.94352858e+00
7.99503968e-06,1.46883842e+00,-5.01926875e-05,0.00000000e+00,3.30000000e+00,2.88074174e+00
8.00110874e-06,1.50696637e+00,-7.42932076e-05,0.00000000e+00,3.30000000e+00,2.79560110e+00
8.00217948e-06,1.51369367e+00,-8.32586640e-05,0.00000000e+00,3.30000000e+00,2.77668006e+00
8.00325023e-06,1.52042035e+00,-1.02786678e-04,0.00000000e+00,3.30000000e+00,2.75610147e+00
8.00539171e-06,1.53387063e+00,-1.24396705e-04,0.00000000e+00,3.30000000e+00,2.70704802e+00
8.00753319e-06,1.54731478e+00,-1.57289893e-04,0.00000000e+00,3.30000000e+00,2.64136499e+00
8.00967468e-06,1.56075036e+00,3.22076231e-04,0.00000000e+00,3.30000000e+00,2.53343346e+00
8.00992981e-06,1.56235035e+00,5.91891337e-04,0.00000000e+00,3.30000000e+00,2.51507498e+00
8.01018494e-06,1.56395018e+00,9.89767473e-04,0.00000000e+00,3.30000000e+00,2.49550457e+00
8.01069520e-06,1.56714934e+00,2.71211962e-03,0.00000000e+00,3.30000000e+00,2.44851515e+00
8.01120546e-06,1.57034782e+00,6.66729644e-03,0.00000000e+00,3.30000000e+00,2.39023806e+00
8.01171572e-06,1.57354557e+00,1.47066290e-02,0.00000000e+00,3.30000000e+00,2.31965759e+00
8.01222598e-06,1.57674256e+00,2.90811028e-02,0.00000000e+00,3.30000000e+00,2.23637323e+00
8.01273624e-06,1.57993877e+00,5.27513341e-02,0.00000000e+00,3.30000000e+00,2.14056417e+00
8.01324650e-06,1.58313416e+00,9.00947508e-02,0.00000000e+00,3.30000000e+00,2.03283864e+00
8.01375676e-06,1.58632869e+00,1.48926795e-01,0.00000000e+00,3.30000000e+00,1.91430050e+00
8.01426702e-06,1.58952233e+00,2.46115157e-01,0.00000000e+00,3.30000000e+00,1.78688769e+00
8.01433917e-06,1.58997380e+00,2.65131697e-01,0.00000000e+00,3.30000000e+00,1.76822241e+00
8.01441131e-06,1.59042525e+00,2.85688761e-01,0.00000000e+00,3.30000000e+00,1.74955980e+00
8.01455560e-06,1.59132810e+00,3.34402454e-01,0.00000000e+00,3.30000000e+00,1.71209185e+00
8.01469989e-06,1.59223088e+00,3.96335194e-01,0.00000000e+00,3.30000000e+00,1.67444493e+00
8.01484418e-06,1.59313358e+00,4.81883210e-01,0.00000000e+00,3.30000000e+00,1.63682859e+00
8.01498847e-06,1.59403620e+00,6.23232180e-01,0.00000000e+00,3.30000000e+00,1.59985642e+00
8.01500366e-06,1.59413124e+00,6.44414635e-01,0.00000000e+00,3.30000000e+00,1.59610057e+00
8.01501886e-06,1.59422628e+00,6.66897148e-01,0.00000000e+00,3.30000000e+00,1.59238243e+00
8.01504924e-06,1.59441635e+00,7.19682772e-01,0.00000000e+00,3.30000000e+00,1.58529795e+00
8.01507963e-06,1.59460642e+00,7.83856754e-01,0.00000000e+00,3.30000000e+00,1.57874980e+00
8.01511002e-06,1.59479649e+00,8.60156636e-01,0.00000000e+00,3.30000000e+00,1.57280324e+00
8.01514041e-06,1.59498655e+00,9.48300838e-01,0.00000000e+00,3.30000000e+00,1.56746514e+00
8.01517079e-06,1.59517661e+00,1.04719735e+00,0.00000000e+00,3.30000000e+00,1.56269319e+00
8.01520118e-06,1.59536667e+00,1.15533068e+00,0.00000000e+00,3.30000000e+00,1.55842036e+00
8.01523157e-06,1.59555673e+00,1.27103408e+00,0.00000000e+00,3.30000000e+00,1.55457414e+00
8.01526195e-06,1.59574678e+00,1.39264292e+00,0.00000000e+00,3.30000000e+00,1.55108479e+00
8.01532273e-06,1.59612687e+00,1.64781012e+00,0.00000000e+00,3.30000000e+00,1.54478687e+00
8.01544427e-06,1.59688700e+00,2.18601662e+00,0.00000000e+00,3.30000000e+00,1.53199926e+00
8.01550012e-06,1.59723625e+00,2.42654111e+00,0.00000000e+00,3.30000000e+00,1.52517683e+00
8.01555597e-06,1.59758549e+00,2.61795663e+00,0.00000000e+00,3.30000000e+00,1.51775071e+00
8.01560030e-06,1.59786269e+00,2.70609043e+00,0.00000000e+00,3.30000000e+00,1.51012303e+00
8.01563627e-06,1.59808762e+00,2.74899695e+00,0.00000000e+00,3.30000000e+00,1.50214188e+00
8.01567224e-06,1.59831255e+00,2.78103907e+00,0.00000000e+00,3.30000000e+00,1.49332244e+00
8.01570822e-06,1.59853747e+00,2.80776080e+00,0.00000000e+00,3.30000000e+00,1.48410666e+00
8.01578016e-06,1.59898730e+00,2.85292926e+00,0.00000000e+00,3.30000000e+00,1.46510704e+00
8.01585210e-06,1.59943711e+00,2.89118920e+00,0.00000000e+00,3.30000000e+00,1.44551870e+00
8.01599599e-06,1.60033666e+00,2.95535432e+00,0.00000000e+00,3.30000000e+00,1.40485668e+00
8.01628377e-06,1.60213552e+00,3.05374820e+00,0.00000000e+00,3.30000000e+00,1.31797064e+00
8.01657154e-06,1.60393405e+00,3.12772516e+00,0.00000000e+00,3.30000000e+00,1.22487054e+00
8.01685932e-06,1.60573223e+00,3.18500078e+00,0.00000000e+00,3.30000000e+00,1.12734295e+00
8.01714710e-06,1.60753007e+00,3.22867200e+00,0.00000000e+00,3.30000000e+00,1.02733151e+00
8.01743487e-06,1.60932756e+00,3.26030183e+00,0.00000000e+00,3.30000000e+00,9.27443297e-01
8.01772265e-06,1.61112469e+00,3.28063431e+00,0.00000000e+00,3.30000000e+00,8.31545400e-01
8.01801042e-06,1.61292146e+00,3.29138383e+00,0.00000000e+00,3.30000000e+00,7.46253448e-01
8.01829820e-06,1.61471786e+00,3.29602102e+00,0.00000000e+00,3.30000000e+00,6.80513455e-01
8.01858598e-06,1.61651388e+00,3.29800444e+00,0.00000000e+00,3.30000000e+00,6.38362635e-01
8.01887375e-06,1.61830953e+00,3.29885422e+00,0.00000000e+00,3.30000000e+00,6.14042735e-01
8.01916153e-06,1.62010478e+00,3.29921126e+00,0.00000000e+00,3.30000000e+00,5.98893953e-01
8.01973708e-06,1.62369411e+00,3.29947379e+00,0.00000000e+00,3.30000000e+00,5.77508149e-01
8.02031263e-06,1.62728182e+00,3.29956891e+00,0.00000000e+00,3.30000000e+00,5.60363073e-01
8.02146373e-06,1.63445220e+00,3.29969055e+00,0.00000000e+00,3.30000000e+00,5.30542079e-01
8.02261484e-06,1.64161555e+00,3.29975193e+00,0.00000000e+00,3.30000000e+00,5.05271874e-01
8.02491705e-06,1.65591964e+00,3.29982067e+00,0.00000000e+00,3.30000000e+00,4.63035426e-01
8.02952146e-06,1.68442698e+00,3.29987717e+00,0.00000000e+00,3.30000000e+00,3.98471157e-01
8.03412588e-06,1.71277996e+00,3.29990249e+00,0.00000000e+00,3.30000000e+00,3.49025885e-01
8.03873029e-06,1.74095487e+00,3.29992194e+00,0.00000000e+00,3.30000000e+00,3.08818040e-01
8.04793912e-06,1.79667630e+00,3.29994303e+00,0.00000000e+00,3.30000000e+00,2.45941879e-01
8.06635678e-06,1.90495713e+00,3.29996700e+00,0.00000000e+00,3.30000000e+00,1.60466314e-01
8.08477444e-06,2.00782102e+00,3.29997579e+00,0.00000000e+00,3.30000000e+00,1.04954458e-01
8.10319210e-06,2.10389203e+00,3.29998580e+00,0.00000000e+00,3.30000000e+00,6.72542235e-02
8.12160976e-06,2.19188505e+00,3.29998827e+00,0.00000000e+00,3.30000000e+00,4.15715159e-02
8.14002742e-06,2.27062303e+00,3.29999455e+00,0.00000000e+00,3.30000000e+00,2.44765197e-02
8.15844508e-06,2.33905275e+00,3.29999465e+00,0.00000000e+00,3.30000000e+00,1.36826836e-02
8.17686273e-06,2.39625884e+00,3.29999904e+00,0.00000000e+00,3.30000000e+00,7.37957414e-03
8.19528039e-06,2.44147609e+00,3.29999764e+00,0.00000000e+00,3.30000000e+00,4.04842170e-03
8.21369805e-06,2.47409964e+00,3.30000075e+00,0.00000000e+00,3.30000000e+00,2.43389831e-03
8.23211571e-06,2.49369310e+00,3.29999856e+00,0.00000000e+00,3.30000000e+00,1.74049184e-03
8.25053337e-06,2.49999438e+00,3.30000124e+00,0.00000000e+00,3.30000000e+00,1.54536170e-03
8.26895103e-06,2.49291920e+00,3.29999897e+00,0.00000000e+00,3.30000000e+00,1.75110070e-03
8.28736869e-06,2.47256219e+00,3.30000174e+00,0.00000000e+00,3.30000000e+00,2.46855316e-03
8.30578635e-06,2.43919566e+00,3.29999993e+00,0.00000000e+00,3.30000000e+00,4.13914572e-03
8.32420401e-06,2.39326594e+00,3.30000350e+00,0.00000000e+00,3.30000000e+00,7.58299148e-03
8.34262167e-06,2.33538741e+00,3.30000298e+00,0.00000000e+00,3.30000000e+00,1.40741437e-02
8.36103933e-06,2.26633428e+00,3.30000810e+00,0.00000000e+00,3.30000000e+00,2.51442332e-02
8.37945699e-06,2.18703025e+00,3.30000945e+00,0.00000000e+00,3.30000000e+00,4.26181060e-02
8.39787465e-06,2.09853613e+00,3.30001701e+00,0.00000000e+00,3.30000000e+00,6.88203659e-02
8.41629230e-06,2.00203567e+00,3.30002211e+00,0.00000000e+00,3.30000000e+00,1.07253154e-01
8.43470996e-06,1.89881970e+00,3.30003629e+00,0.00000000e+00,3.30000000e+00,1.63882251e-01
8.45312762e-06,1.79026891e+00,3.30005568e+00,0.00000000e+00,3.30000000e+00,2.51333919e-01
8.45610414e-06,1.77232240e+00,3.30006200e+00,0.00000000e+00,3.30000000e+00,2.70122858e-01
8.45908066e-06,1.75428064e+00,3.30007448e+00,0.00000000e+00,3.30000000e+00,2.90746192e-01
8.46503369e-06,1.71793667e+00,3.30008776e+00,0.00000000e+00,3.30000000e+00,3.39322994e-01
8.47098672e-06,1.68128782e+00,3.30012322e+00,0.00000000e+00,3.30000000e+00,4.01878061e-01
8.47693975e-06,1.64438537e+00,3.30016544e+00,0.00000000e+00,3.30000000e+00,4.90712519e-01
8.47777990e-06,1.63915990e+00,3.30017450e+00,0.00000000e+00,3.30000000e+00,5.06982537e-01
8.47946019e-06,1.62869748e+00,3.30018912e+00,0.00000000e+00,3.30000000e+00,5.44210972e-01
8.48114048e-06,1.61822071e+00,3.30009891e+00,0.00000000e+00,3.30000000e+00,5.91622924e-01
8.48282078e-06,1.60773076e+00,3.29950945e+00,0.00000000e+00,3.30000000e+00,6.58024145e-01
8.48450107e-06,1.59722881e+00,3.29438890e+00,0.00000000e+00,3.30000000e+00,7.70807857e-01
8.48473387e-06,1.59577290e+00,3.29236484e+00,0.00000000e+00,3.30000000e+00,7.92802870e-01
8.48496667e-06,1.59431678e+00,3.28981436e+00,0.00000000e+00,3.30000000e+00,8.15857549e-01
8.48543228e-06,1.59140395e+00,3.28187485e+00,0.00000000e+00,3.30000000e+00,8.69088638e-01
8.48589788e-06,1.58849033e+00,3.26883036e+00,0.00000000e+00,3.30000000e+00,9.32119235e-01
8.48636348e-06,1.58557596e+00,3.24843077e+00,0.00000000e+00,3.30000000e+00,1.00520503e+00
8.48682909e-06,1.58266086e+00,3.21804857e+00,0.00000000e+00,3.30000000e+00,1.08828005e+00
8.48729469e-06,1.57974504e+00,3.17384230e+00,0.00000000e+00,3.30000000e+00,1.18069442e+00
8.48776030e-06,1.57682855e+00,3.10982161e+00,0.00000000e+00,3.30000000e+00,1.28120989e+00
8.48822590e-06,1.57391140e+00,3.01387174e+00,0.00000000e+00,3.30000000e+00,1.38775644e+00
8.48830324e-06,1.57342680e+00,2.99299428e+00,0.00000000e+00,3.30000000e+00,1.40598146e+00
8.48838057e-06,1.57294219e+00,2.97055034e+00,0.00000000e+00,3.30000000e+00,1.42419000e+00
8.48853524e-06,1.57197291e+00,2.91795048e+00,0.00000000e+00,3.30000000e+00,1.46067796e+00
8.48868991e-06,1.57100356e+00,2.85115291e+00,0.00000000e+00,3.30000000e+00,1.49742665e+00
8.48884459e-06,1.57003415e+00,2.75694631e+00,0.00000000e+00,3.30000000e+00,1.53467760e+00
8.48886703e-06,1.56989350e+00,2.73906879e+00,0.00000000e+00,3.30000000e+00,1.54019099e+00
8.48888947e-06,1.56975285e+00,2.71987155e+00,0.00000000e+00,3.30000000e+00,1.54577439e+00
8.48893435e-06,1.56947155e+00,2.67460763e+00,0.00000000e+00,3.30000000e+00,1.55701040e+00
8.48897923e-06,1.56919024e+00,2.61676113e+00,0.00000000e+00,3.30000000e+00,1.56832448e+00
8.48902411e-06,1.56890893e+00,2.53981085e+00,0.00000000e+00,3.30000000e+00,1.57942209e+00
8.48906899e-06,1.56862761e+00,2.43619838e+00,0.00000000e+00,3.30000000e+00,1.58974201e+00
8.48911387e-06,1.56834628e+00,2.30241063e+00,0.00000000e+00,3.30000000e+00,1.59882408e+00
8.48915874e-06,1.56806495e+00,2.14117190e+00,0.00000000e+00,3.30000000e+00,1.60659287e+00
8.48920362e-06,1.56778361e+00,1.95798040e+00,0.00000000e+00,3.30000000e+00,1.61321291e+00
8.48924850e-06,1.56750227e+00,1.75841463e+00,0.00000000e+00,3.30000000e+00,1.61889474e+00
8.48929338e-06,1.56722093e+00,1.54699292e+00,0.00000000e+00,3.30000000e+00,1.62393017e+00
8.48933826e-06,1.56693957e+00,1.32577954e+00,0.00000000e+00,3.30000000e+00,1.62882729e+00
8.48938314e-06,1.56665822e+00,1.09735308e+00,0.00000000e+00,3.30000000e+00,1.63386955e+00
8.48943532e-06,1.56633111e+00,8.36087192e-01,0.00000000e+00,3.30000000e+00,1.64060508e+00
8.48948749e-06,1.56600401e+00,6.17982124e-01,0.00000000e+00,3.30000000e+00,1.64919349e+00
8.48949446e-06,1.56596032e+00,5.96814683e-01,0.00000000e+00,3.30000000e+00,1.65068549e+00
8.48950143e-06,1.56591663e+00,5.76925141e-01,0.00000000e+00,3.30000000e+00,1.65221235e+00
8.48951537e-06,1.56582926e+00,5.43475753e-01,0.00000000e+00,3.30000000e+00,1.65560225e+00
8.48952930e-06,1.56574189e+00,5.16978702e-01,0.00000000e+00,3.30000000e+00,1.65940215e+00
8.48954324e-06,1.56565452e+00,4.95548696e-01,0.00000000e+00,3.30000000e+00,1.66352959e+00
8.48957111e-06,1.56547977e+00,4.61952325e-01,0.00000000e+00,3.30000000e+00,1.67241421e+00
8.48962685e-06,1.56513026e+00,4.12847559e-01,0.00000000e+00,3.30000000e+00,1.69144325e+00
8.48973834e-06,1.56443123e+00,3.41277409e-01,0.00000000e+00,3.30000000e+00,1.73130842e+00
8.48984983e-06,1.56373217e+00,2.86330590e-01,0.00000000e+00,3.30000000e+00,1.77240706e+00
8.48996132e-06,1.56303308e+00,2.41729621e-01,0.00000000e+00,3.30000000e+00,1.81438664e+00
8.49018429e-06,1.56163480e+00,1.72812959e-01,0.00000000e+00,3.30000000e+00,1.90002969e+00
8.49063025e-06,1.55883789e+00,8.40792873e-02,0.00000000e+00,3.30000000e+00,2.07329105e+00
8.49107620e-06,1.55604051e+00,3.44642259e-02,0.00000000e+00,3.30000000e+00,2.24234152e+00
8.49152215e-06,1.55324270e+00,1.04043142e-02,0.00000000e+00,3.30000000e+00,2.39766191e+00
8.49196811e-06,1.55044446e+00,2.91446882e-03,0.00000000e+00,3.30000000e+00,2.52283032e+00
8.49236946e-06,1.54792571e+00,1.09576431e-03,0.00000000e+00,3.30000000e+00,2.59406790e+00
8.49273068e-06,1.54565857e+00,5.38826824e-04,0.00000000e+00,3.30000000e+00,2.62712007e+00
8.49309191e-06,1.54339120e+00,3.41711108e-04,0.00000000e+00,3.30000000e+00,2.64610803e+00
8.49381435e-06,1.53885580e+00,2.36544382e-04,0.00000000e+00,3.30000000e+00,2.67310736e+00
8.49446455e-06,1.53477325e+00,1.89970304e-04,0.00000000e+00,3.30000000e+00,2.69304985e+00
8.49576495e-06,1.52660648e+00,1.40687080e-04,0.00000000e+00,3.30000000e+00,2.72745116e+00
8.49706535e-06,1.51843793e+00,1.07715895e-04,0.00000000e+00,3.30000000e+00,2.75630423e+00
8.49966614e-06,1.50209769e+00,7.89387235e-05,0.00000000e+00,3.30000000e+00,2.80420218e+00
8.50486773e-06,1.46941989e+00,4.79606570e-05,0.00000000e+00,3.30000000e+00,2.87694211e+00
8.51006933e-06,1.43677475e+00,4.17995447e-05,0.00000000e+00,3.30000000e+00,2.93265259e+00
8.51527092e-06,1.40419714e+00,2.87722711e-05,0.00000000e+00,3.30000000e+00,2.97808836e+00
8.52567411e-06,1.33938357e+00,2.52220691e-05,0.00000000e+00,3.30000000e+00,3.04967336e+00
8.54648048e-06,1.21208834e+00,1.10348435e-05,0.00000000e+00,3.30000000e+00,3.14816940e+00
8.56728685e-06,1.08970663e+00,1.20384518e-05,0.00000000e+00,3.30000000e+00,3.21226716e+00
8.58809322e-06,9.74327029e-01,2.96947906e-06,0.00000000e+00,3.30000000e+00,3.25426426e+00
8.60889959e-06,8.67918601e-01,6.09486444e-06,0.00000000e+00,3.30000000e+00,3.27985457e+00
8.62970596e-06,7.72297325e-01,-1.43983417e-06,0.00000000e+00,3.30000000e+00,3.29298723e+00
8.65051233e-06,6.89095082e-01,3.22755794e-06,0.00000000e+00,3.30000000e+00,3.29806209e+00
8.67131870e-06,6.19731807e-01,-2.71540036e-06,0.00000000e+00,3.30000000e+00,3.29949344e+00
8.69212507e-06,5.65391260e-01,2.83591505e-06,0.00000000e+00,3.30000000e+00,3.29984062e+00
8.71293144e-06,5.27000822e-01,-2.79699992e-06,0.00000000e+00,3.30000000e+00,3.29993221e+00
8.73373781e-06,5.05215666e-01,2.80628351e-06,0.00000000e+00,3.30000000e+00,3.29996368e+00
8.75454418e-06,5.00407579e-01,-2.79552522e-06,0.00000000e+00,3.30000000e+00,3.29997555e+00
8.77535055e-06,5.12658618e-01,2.79348861e-06,0.00000000e+00,3.30000000e+00,3.29997485e+00
8.79615693e-06,5.41759704e-01,-2.79786580e-06,0.00000000e+00,3.30000000e+00,3.29994387e+00
8.81696330e-06,5.87214196e-01,2.74629537e-06,0.00000000e+00,3.30000000e+00,3.29980243e+00
8.83776967e-06,6.48246364e-01,-2.96010758e-06,0.00000000e+00,3.30000000e+00,3.29917789e+00
8.85857604e-06,7.23814629e-01,2.06418481e-06,0.00000000e+00,3.30000000e+00,3.29663895e+00
8.87938241e-06,8.12629336e-01,-4.86745926e-06,0.00000000e+00,3.30000000e+00,3.28868659e+00
8.90018878e-06,9.13174766e-01,-1.49866430e-06,0.00000000e+00,3.30000000e+00,3.27067659e+00
8.92099515e-06,1.02373500e+00,-9.92609393e-06,0.00000000e+00,3.30000000e+00,3.23854001e+00
8.94180152e-06,1.14242322e+00,-8.15961653e-06,0.00000000e+00,3.30000000e+00,3.18796573e+00
8.96260789e-06,1.26721386e+00,-1.96590019e-05,0.00000000e+00,3.30000000e+00,3.11134883e+00
8.98341426e-06,1.39597726e+00,-2.56206899e-05,0.00000000e+00,3.30000000e+00,2.98981180e+00
8.98591438e-06,1.41161294e+00,-3.14808305e-05,0.00000000e+00,3.30000000e+00,2.97003771e+00
8.98841450e-06,1.42727043e+00,-3.73782174e-05,0.00000000e+00,3.30000000e+00,2.94860790e+00
8.99341474e-06,1.45863538e+00,-4.39256128e-05,0.00000000e+00,3.30000000e+00,2.89914337e+00
8.99841498e-06,1.49004116e+00,-6.26263568e-05,0.00000000e+00,3.30000000e+00,2.83726712e+00
9.00341521e-06,1.52145677e+00,-9.46664054e-05,0.00000000e+00,3.30000000e+00,2.75254948e+00
9.00423800e-06,1.52662499e+00,-1.05732277e-04,0.00000000e+00,3.30000000e+00,2.73482348e+00
